# ---------------------------------------------------------------------------------------------------------
# Threshold	Precision	Recall   	F1-measure	Classif-ER	Fls-Alarm-Prob	Miss-Prob   
# ---------------------------------------------------------------------------------------------------------
4.4905400e-04	0.0900901	0.9090909	0.1639344	0.0001444	0.0001430	0.0909091
4.4950600e-04	0.0901804	0.9090909	0.1640839	0.0001442	0.0001428	0.0909091
4.5056700e-04	0.0902708	0.9090909	0.1642336	0.0001440	0.0001426	0.0909091
4.5294000e-04	0.0903614	0.9090909	0.1643836	0.0001439	0.0001425	0.0909091
4.5610700e-04	0.0904523	0.9090909	0.1645338	0.0001437	0.0001423	0.0909091
4.6011300e-04	0.0905433	0.9090909	0.1646844	0.0001436	0.0001422	0.0909091
4.6213800e-04	0.0906344	0.9090909	0.1648352	0.0001434	0.0001420	0.0909091
4.6241900e-04	0.0907258	0.9090909	0.1649863	0.0001433	0.0001418	0.0909091
4.6415600e-04	0.0908174	0.9090909	0.1651376	0.0001431	0.0001417	0.0909091
4.6447600e-04	0.0909091	0.9090909	0.1652893	0.0001429	0.0001415	0.0909091
4.6583700e-04	0.0910010	0.9090909	0.1654412	0.0001428	0.0001414	0.0909091
4.6752200e-04	0.0910931	0.9090909	0.1655934	0.0001426	0.0001412	0.0909091
4.6815800e-04	0.0911854	0.9090909	0.1657459	0.0001425	0.0001411	0.0909091
4.6904800e-04	0.0912779	0.9090909	0.1658986	0.0001423	0.0001409	0.0909091
4.6911400e-04	0.0913706	0.9090909	0.1660517	0.0001422	0.0001407	0.0909091
4.6954300e-04	0.0914634	0.9090909	0.1662050	0.0001420	0.0001406	0.0909091
4.7053400e-04	0.0915565	0.9090909	0.1663586	0.0001418	0.0001404	0.0909091
4.7319600e-04	0.0916497	0.9090909	0.1665125	0.0001417	0.0001403	0.0909091
4.7737600e-04	0.0917431	0.9090909	0.1666667	0.0001415	0.0001401	0.0909091
4.7991700e-04	0.0918367	0.9090909	0.1668211	0.0001414	0.0001400	0.0909091
4.7999300e-04	0.0919305	0.9090909	0.1669759	0.0001412	0.0001398	0.0909091
4.8057000e-04	0.0920245	0.9090909	0.1671309	0.0001411	0.0001396	0.0909091
4.8200200e-04	0.0921187	0.9090909	0.1672862	0.0001409	0.0001395	0.0909091
4.8299300e-04	0.0922131	0.9090909	0.1674419	0.0001407	0.0001393	0.0909091
4.8536600e-04	0.0923077	0.9090909	0.1675978	0.0001406	0.0001392	0.0909091
4.9039800e-04	0.0923077	0.8989899	0.1674244	0.0001407	0.0001376	0.1010101
4.9199500e-04	0.0923077	0.8989899	0.1674244	0.0001406	0.0001376	0.1010101
4.9640700e-04	0.0923077	0.8989899	0.1674244	0.0001404	0.0001376	0.1010101
4.9695300e-04	0.0923077	0.8989899	0.1674244	0.0001403	0.0001376	0.1010101
4.9778900e-04	0.0923077	0.8989899	0.1674244	0.0001401	0.0001376	0.1010101
4.9828000e-04	0.0923077	0.8989899	0.1674244	0.0001400	0.0001376	0.1010101
5.0342800e-04	0.0923077	0.8989899	0.1674244	0.0001398	0.0001376	0.1010101
5.0526500e-04	0.0923077	0.8989899	0.1674244	0.0001396	0.0001376	0.1010101
5.0737700e-04	0.0923077	0.8989899	0.1674244	0.0001395	0.0001376	0.1010101
5.1041500e-04	0.0923077	0.8989899	0.1674244	0.0001393	0.0001376	0.1010101
5.1453900e-04	0.0923237	0.8989899	0.1674506	0.0001392	0.0001376	0.1010101
5.1666000e-04	0.0924195	0.8989899	0.1676083	0.0001390	0.0001374	0.1010101
5.1909300e-04	0.0925156	0.8989899	0.1677663	0.0001389	0.0001373	0.1010101
5.1987900e-04	0.0926119	0.8989899	0.1679245	0.0001387	0.0001371	0.1010101
5.2326900e-04	0.0927083	0.8989899	0.1680831	0.0001385	0.0001370	0.1010101
5.2458800e-04	0.0928050	0.8989899	0.1682420	0.0001384	0.0001368	0.1010101
5.2627000e-04	0.0929019	0.8989899	0.1684011	0.0001382	0.0001367	0.1010101
5.2782800e-04	0.0929990	0.8989899	0.1685606	0.0001381	0.0001365	0.1010101
5.3130800e-04	0.0930962	0.8989899	0.1687204	0.0001379	0.0001363	0.1010101
5.3735700e-04	0.0931937	0.8989899	0.1688805	0.0001378	0.0001362	0.1010101
5.3845900e-04	0.0932914	0.8989899	0.1690408	0.0001376	0.0001360	0.1010101
5.3968300e-04	0.0933893	0.8989899	0.1692015	0.0001374	0.0001359	0.1010101
5.4134100e-04	0.0934874	0.8989899	0.1693625	0.0001373	0.0001357	0.1010101
5.4380900e-04	0.0935857	0.8989899	0.1695238	0.0001371	0.0001356	0.1010101
5.4658500e-04	0.0936842	0.8989899	0.1696854	0.0001370	0.0001354	0.1010101
5.5465100e-04	0.0937829	0.8989899	0.1698473	0.0001368	0.0001352	0.1010101
5.5542900e-04	0.0938819	0.8989899	0.1700096	0.0001367	0.0001351	0.1010101
5.5685300e-04	0.0939810	0.8989899	0.1701721	0.0001365	0.0001349	0.1010101
5.5897800e-04	0.0940803	0.8989899	0.1703349	0.0001363	0.0001348	0.1010101
5.6723800e-04	0.0941799	0.8989899	0.1704981	0.0001362	0.0001346	0.1010101
5.6870800e-04	0.0942797	0.8989899	0.1706616	0.0001360	0.0001345	0.1010101
5.6872700e-04	0.0943796	0.8989899	0.1708253	0.0001359	0.0001343	0.1010101
5.7044700e-04	0.0944798	0.8989899	0.1709894	0.0001357	0.0001341	0.1010101
5.7550800e-04	0.0945802	0.8989899	0.1711538	0.0001356	0.0001340	0.1010101
5.7652500e-04	0.0946809	0.8989899	0.1713186	0.0001354	0.0001338	0.1010101
5.7740200e-04	0.0947817	0.8989899	0.1714836	0.0001352	0.0001337	0.1010101
5.8004200e-04	0.0948827	0.8989899	0.1716490	0.0001351	0.0001335	0.1010101
5.8128700e-04	0.0949840	0.8989899	0.1718147	0.0001349	0.0001334	0.1010101
5.8663100e-04	0.0950855	0.8989899	0.1719807	0.0001348	0.0001332	0.1010101
5.8664900e-04	0.0951872	0.8989899	0.1721470	0.0001346	0.0001330	0.1010101
5.9044800e-04	0.0951872	0.8888889	0.1719599	0.0001348	0.0001315	0.1111111
5.9548600e-04	0.0951872	0.8888889	0.1719599	0.0001346	0.0001315	0.1111111
5.9773700e-04	0.0951872	0.8888889	0.1719599	0.0001345	0.0001315	0.1111111
6.0036900e-04	0.0951872	0.8888889	0.1719599	0.0001343	0.0001315	0.1111111
6.0181500e-04	0.0951872	0.8888889	0.1719599	0.0001341	0.0001315	0.1111111
6.0632400e-04	0.0951872	0.8888889	0.1719599	0.0001340	0.0001315	0.1111111
6.0676900e-04	0.0951872	0.8888889	0.1719599	0.0001338	0.0001315	0.1111111
6.0688900e-04	0.0951872	0.8888889	0.1719599	0.0001337	0.0001315	0.1111111
6.0734400e-04	0.0951872	0.8888889	0.1719599	0.0001335	0.0001315	0.1111111
6.1078400e-04	0.0951872	0.8888889	0.1719599	0.0001334	0.0001315	0.1111111
6.1158000e-04	0.0952381	0.8888889	0.1720430	0.0001332	0.0001315	0.1111111
6.1188400e-04	0.0953413	0.8888889	0.1722114	0.0001330	0.0001313	0.1111111
6.1591500e-04	0.0954447	0.8888889	0.1723800	0.0001329	0.0001312	0.1111111
6.2015900e-04	0.0955483	0.8888889	0.1725490	0.0001327	0.0001310	0.1111111
6.2171700e-04	0.0956522	0.8888889	0.1727184	0.0001326	0.0001308	0.1111111
6.2388500e-04	0.0957563	0.8888889	0.1728880	0.0001324	0.0001307	0.1111111
6.2519400e-04	0.0958606	0.8888889	0.1730580	0.0001323	0.0001305	0.1111111
6.2611100e-04	0.0959651	0.8888889	0.1732283	0.0001321	0.0001304	0.1111111
6.2699500e-04	0.0960699	0.8888889	0.1733990	0.0001319	0.0001302	0.1111111
6.2999100e-04	0.0961749	0.8888889	0.1735700	0.0001318	0.0001301	0.1111111
6.3001700e-04	0.0962801	0.8888889	0.1737414	0.0001316	0.0001299	0.1111111
6.3457900e-04	0.0963855	0.8888889	0.1739130	0.0001315	0.0001297	0.1111111
6.4552000e-04	0.0964912	0.8888889	0.1740851	0.0001313	0.0001296	0.1111111
6.4828600e-04	0.0965971	0.8888889	0.1742574	0.0001312	0.0001294	0.1111111
6.4933100e-04	0.0967033	0.8888889	0.1744301	0.0001310	0.0001293	0.1111111
6.5801600e-04	0.0968097	0.8888889	0.1746032	0.0001308	0.0001291	0.1111111
6.5946200e-04	0.0969163	0.8888889	0.1747766	0.0001307	0.0001290	0.1111111
6.6470900e-04	0.0970232	0.8888889	0.1749503	0.0001305	0.0001288	0.1111111
6.6489600e-04	0.0971302	0.8888889	0.1751244	0.0001304	0.0001286	0.1111111
6.6963900e-04	0.0972376	0.8888889	0.1752988	0.0001302	0.0001285	0.1111111
6.7714600e-04	0.0973451	0.8888889	0.1754736	0.0001301	0.0001283	0.1111111
6.7969100e-04	0.0974529	0.8888889	0.1756487	0.0001299	0.0001282	0.1111111
6.8528500e-04	0.0975610	0.8888889	0.1758242	0.0001297	0.0001280	0.1111111
6.8590400e-04	0.0976693	0.8888889	0.1760000	0.0001296	0.0001279	0.1111111
6.8681100e-04	0.0977778	0.8888889	0.1761762	0.0001294	0.0001277	0.1111111
6.8773500e-04	0.0978865	0.8888889	0.1763527	0.0001293	0.0001275	0.1111111
6.8860800e-04	0.0979955	0.8888889	0.1765296	0.0001291	0.0001274	0.1111111
6.8895700e-04	0.0981048	0.8888889	0.1767068	0.0001290	0.0001272	0.1111111
6.9737700e-04	0.0982143	0.8888889	0.1768844	0.0001288	0.0001271	0.1111111
6.9751300e-04	0.0983240	0.8888889	0.1770624	0.0001286	0.0001269	0.1111111
6.9779800e-04	0.0984340	0.8888889	0.1772407	0.0001285	0.0001268	0.1111111
6.9849300e-04	0.0985442	0.8888889	0.1774194	0.0001283	0.0001266	0.1111111
6.9879700e-04	0.0986547	0.8888889	0.1775984	0.0001282	0.0001264	0.1111111
6.9992100e-04	0.0987654	0.8888889	0.1777778	0.0001280	0.0001263	0.1111111
7.0298000e-04	0.0988764	0.8888889	0.1779575	0.0001279	0.0001261	0.1111111
7.0479700e-04	0.0989876	0.8888889	0.1781377	0.0001277	0.0001260	0.1111111
7.1206400e-04	0.0990991	0.8888889	0.1783181	0.0001275	0.0001258	0.1111111
7.1377400e-04	0.0992108	0.8888889	0.1784990	0.0001274	0.0001257	0.1111111
7.1819700e-04	0.0993228	0.8888889	0.1786802	0.0001272	0.0001255	0.1111111
7.2499000e-04	0.0994350	0.8888889	0.1788618	0.0001271	0.0001253	0.1111111
7.2818200e-04	0.0995475	0.8888889	0.1790437	0.0001269	0.0001252	0.1111111
7.4221000e-04	0.0996602	0.8888889	0.1792261	0.0001268	0.0001250	0.1111111
7.4473400e-04	0.0997732	0.8888889	0.1794088	0.0001266	0.0001249	0.1111111
7.5171300e-04	0.0998865	0.8888889	0.1795918	0.0001264	0.0001247	0.1111111
7.5327600e-04	0.1000000	0.8888889	0.1797753	0.0001263	0.0001246	0.1111111
7.5692900e-04	0.1001138	0.8888889	0.1799591	0.0001261	0.0001244	0.1111111
7.5890800e-04	0.1002278	0.8888889	0.1801433	0.0001260	0.0001242	0.1111111
7.6271500e-04	0.1003421	0.8888889	0.1803279	0.0001258	0.0001241	0.1111111
7.7563500e-04	0.1004566	0.8888889	0.1805128	0.0001256	0.0001239	0.1111111
7.7657400e-04	0.1005714	0.8888889	0.1806982	0.0001255	0.0001238	0.1111111
7.8108000e-04	0.1006865	0.8888889	0.1808839	0.0001253	0.0001236	0.1111111
7.8111200e-04	0.1008018	0.8888889	0.1810700	0.0001252	0.0001234	0.1111111
7.8299700e-04	0.1009174	0.8888889	0.1812564	0.0001250	0.0001233	0.1111111
7.8537300e-04	0.1010333	0.8888889	0.1814433	0.0001249	0.0001231	0.1111111
7.8568700e-04	0.1011494	0.8888889	0.1816305	0.0001247	0.0001230	0.1111111
7.9136700e-04	0.1012658	0.8888889	0.1818182	0.0001245	0.0001228	0.1111111
8.1349600e-04	0.1013825	0.8888889	0.1820062	0.0001244	0.0001227	0.1111111
8.1975000e-04	0.1014994	0.8888889	0.1821946	0.0001242	0.0001225	0.1111111
8.2049600e-04	0.1016166	0.8888889	0.1823834	0.0001241	0.0001223	0.1111111
8.2342800e-04	0.1017341	0.8888889	0.1825726	0.0001239	0.0001222	0.1111111
8.2630700e-04	0.1018519	0.8888889	0.1827622	0.0001238	0.0001220	0.1111111
8.3096700e-04	0.1019699	0.8888889	0.1829522	0.0001236	0.0001219	0.1111111
8.3427800e-04	0.1020882	0.8888889	0.1831426	0.0001234	0.0001217	0.1111111
8.4039400e-04	0.1022067	0.8888889	0.1833333	0.0001233	0.0001216	0.1111111
8.4215100e-04	0.1023256	0.8888889	0.1835245	0.0001231	0.0001214	0.1111111
8.4253900e-04	0.1024447	0.8888889	0.1837161	0.0001230	0.0001212	0.1111111
8.4389300e-04	0.1025641	0.8888889	0.1839080	0.0001228	0.0001211	0.1111111
8.4442400e-04	0.1026838	0.8888889	0.1841004	0.0001227	0.0001209	0.1111111
8.4713800e-04	0.1028037	0.8888889	0.1842932	0.0001225	0.0001208	0.1111111
8.4948600e-04	0.1029240	0.8888889	0.1844864	0.0001223	0.0001206	0.1111111
8.4993800e-04	0.1030445	0.8888889	0.1846800	0.0001222	0.0001205	0.1111111
8.5476100e-04	0.1031653	0.8888889	0.1848739	0.0001220	0.0001203	0.1111111
8.6003200e-04	0.1032864	0.8888889	0.1850683	0.0001219	0.0001201	0.1111111
8.7763200e-04	0.1034078	0.8888889	0.1852632	0.0001217	0.0001200	0.1111111
8.8241200e-04	0.1035294	0.8888889	0.1854584	0.0001216	0.0001198	0.1111111
8.8937800e-04	0.1036514	0.8888889	0.1856540	0.0001214	0.0001197	0.1111111
8.9007700e-04	0.1037736	0.8888889	0.1858501	0.0001212	0.0001195	0.1111111
8.9946000e-04	0.1038961	0.8888889	0.1860465	0.0001211	0.0001194	0.1111111
9.0112300e-04	0.1040189	0.8888889	0.1862434	0.0001209	0.0001192	0.1111111
9.0548700e-04	0.1041420	0.8888889	0.1864407	0.0001208	0.0001190	0.1111111
9.0608200e-04	0.1042654	0.8888889	0.1866384	0.0001206	0.0001189	0.1111111
9.0816600e-04	0.1043891	0.8888889	0.1868365	0.0001205	0.0001187	0.1111111
9.1145700e-04	0.1045131	0.8888889	0.1870351	0.0001203	0.0001186	0.1111111
9.2444700e-04	0.1046373	0.8888889	0.1872340	0.0001201	0.0001184	0.1111111
9.2638500e-04	0.1047619	0.8888889	0.1874334	0.0001200	0.0001183	0.1111111
9.3278900e-04	0.1048868	0.8888889	0.1876333	0.0001198	0.0001181	0.1111111
9.4723900e-04	0.1050119	0.8888889	0.1878335	0.0001197	0.0001179	0.1111111
9.5516400e-04	0.1051374	0.8888889	0.1880342	0.0001195	0.0001178	0.1111111
9.5757800e-04	0.1052632	0.8888889	0.1882353	0.0001194	0.0001176	0.1111111
9.6039900e-04	0.1053892	0.8888889	0.1884368	0.0001192	0.0001175	0.1111111
9.6069600e-04	0.1055156	0.8888889	0.1886388	0.0001190	0.0001173	0.1111111
9.6113700e-04	0.1056423	0.8888889	0.1888412	0.0001189	0.0001172	0.1111111
9.7000400e-04	0.1057692	0.8888889	0.1890440	0.0001187	0.0001170	0.1111111
9.7539200e-04	0.1058965	0.8888889	0.1892473	0.0001186	0.0001168	0.1111111
9.7956900e-04	0.1060241	0.8888889	0.1894510	0.0001184	0.0001167	0.1111111
9.8703300e-04	0.1061520	0.8888889	0.1896552	0.0001183	0.0001165	0.1111111
9.8722200e-04	0.1062802	0.8888889	0.1898598	0.0001181	0.0001164	0.1111111
9.8808200e-04	0.1064087	0.8888889	0.1900648	0.0001179	0.0001162	0.1111111
9.9220200e-04	0.1065375	0.8888889	0.1902703	0.0001178	0.0001161	0.1111111
9.9613200e-04	0.1066667	0.8888889	0.1904762	0.0001176	0.0001159	0.1111111
9.9975400e-04	0.1067961	0.8888889	0.1906826	0.0001175	0.0001157	0.1111111
9.9984100e-04	0.1069259	0.8888889	0.1908894	0.0001173	0.0001156	0.1111111
1.0037800e-03	0.1070560	0.8888889	0.1910966	0.0001172	0.0001154	0.1111111
1.0037900e-03	0.1071864	0.8888889	0.1913043	0.0001170	0.0001153	0.1111111
1.0252800e-03	0.1073171	0.8888889	0.1915125	0.0001168	0.0001151	0.1111111
1.0358200e-03	0.1074481	0.8888889	0.1917211	0.0001167	0.0001150	0.1111111
1.0402800e-03	0.1075795	0.8888889	0.1919302	0.0001165	0.0001148	0.1111111
1.0651600e-03	0.1077111	0.8888889	0.1921397	0.0001164	0.0001146	0.1111111
1.0867800e-03	0.1078431	0.8888889	0.1923497	0.0001162	0.0001145	0.1111111
1.0964900e-03	0.1079755	0.8888889	0.1925602	0.0001161	0.0001143	0.1111111
1.0989200e-03	0.1081081	0.8888889	0.1927711	0.0001159	0.0001142	0.1111111
1.1001400e-03	0.1082411	0.8888889	0.1929825	0.0001157	0.0001140	0.1111111
1.1025100e-03	0.1083744	0.8888889	0.1931943	0.0001156	0.0001139	0.1111111
1.1050500e-03	0.1085080	0.8888889	0.1934066	0.0001154	0.0001137	0.1111111
1.1070200e-03	0.1086420	0.8888889	0.1936194	0.0001153	0.0001135	0.1111111
1.1072800e-03	0.1087763	0.8888889	0.1938326	0.0001151	0.0001134	0.1111111
1.1299200e-03	0.1089109	0.8888889	0.1940463	0.0001150	0.0001132	0.1111111
1.1331800e-03	0.1090458	0.8888889	0.1942605	0.0001148	0.0001131	0.1111111
1.1381800e-03	0.1091811	0.8888889	0.1944751	0.0001146	0.0001129	0.1111111
1.1400900e-03	0.1093168	0.8888889	0.1946903	0.0001145	0.0001128	0.1111111
1.1415600e-03	0.1094527	0.8888889	0.1949059	0.0001143	0.0001126	0.1111111
1.1455800e-03	0.1095890	0.8888889	0.1951220	0.0001142	0.0001124	0.1111111
1.1490400e-03	0.1097257	0.8888889	0.1953385	0.0001140	0.0001123	0.1111111
1.1492600e-03	0.1098627	0.8888889	0.1955556	0.0001139	0.0001121	0.1111111
1.1546000e-03	0.1100000	0.8888889	0.1957731	0.0001137	0.0001120	0.1111111
1.1570600e-03	0.1101377	0.8888889	0.1959911	0.0001135	0.0001118	0.1111111
1.1571400e-03	0.1102757	0.8888889	0.1962096	0.0001134	0.0001117	0.1111111
1.1586000e-03	0.1104141	0.8888889	0.1964286	0.0001132	0.0001115	0.1111111
1.1673300e-03	0.1105528	0.8888889	0.1966480	0.0001131	0.0001113	0.1111111
1.1699500e-03	0.1106918	0.8888889	0.1968680	0.0001129	0.0001112	0.1111111
1.1711900e-03	0.1108312	0.8888889	0.1970885	0.0001128	0.0001110	0.1111111
1.1812700e-03	0.1109710	0.8888889	0.1973094	0.0001126	0.0001109	0.1111111
1.1883500e-03	0.1111111	0.8888889	0.1975309	0.0001124	0.0001107	0.1111111
1.1970000e-03	0.1112516	0.8888889	0.1977528	0.0001123	0.0001106	0.1111111
1.2048600e-03	0.1113924	0.8888889	0.1979753	0.0001121	0.0001104	0.1111111
1.2170000e-03	0.1115336	0.8888889	0.1981982	0.0001120	0.0001102	0.1111111
1.2174700e-03	0.1116751	0.8888889	0.1984216	0.0001118	0.0001101	0.1111111
1.2199400e-03	0.1118170	0.8888889	0.1986456	0.0001117	0.0001099	0.1111111
1.2337400e-03	0.1119593	0.8888889	0.1988701	0.0001115	0.0001098	0.1111111
1.2356300e-03	0.1121019	0.8888889	0.1990950	0.0001113	0.0001096	0.1111111
1.2500200e-03	0.1122449	0.8888889	0.1993205	0.0001112	0.0001095	0.1111111
1.2540000e-03	0.1123883	0.8888889	0.1995465	0.0001110	0.0001093	0.1111111
1.2550300e-03	0.1125320	0.8888889	0.1997730	0.0001109	0.0001091	0.1111111
1.2707400e-03	0.1126761	0.8888889	0.2000000	0.0001107	0.0001090	0.1111111
1.2754600e-03	0.1128205	0.8888889	0.2002275	0.0001106	0.0001088	0.1111111
1.2816300e-03	0.1129653	0.8888889	0.2004556	0.0001104	0.0001087	0.1111111
1.2968700e-03	0.1131105	0.8888889	0.2006842	0.0001102	0.0001085	0.1111111
1.2993200e-03	0.1132561	0.8888889	0.2009132	0.0001101	0.0001084	0.1111111
1.3030000e-03	0.1134021	0.8888889	0.2011429	0.0001099	0.0001082	0.1111111
1.3299000e-03	0.1135484	0.8888889	0.2013730	0.0001098	0.0001080	0.1111111
1.3364200e-03	0.1136951	0.8888889	0.2016037	0.0001096	0.0001079	0.1111111
1.3449700e-03	0.1138422	0.8888889	0.2018349	0.0001095	0.0001077	0.1111111
1.3517200e-03	0.1139896	0.8888889	0.2020666	0.0001093	0.0001076	0.1111111
1.3589700e-03	0.1141375	0.8888889	0.2022989	0.0001091	0.0001074	0.1111111
1.3632400e-03	0.1142857	0.8888889	0.2025316	0.0001090	0.0001073	0.1111111
1.3830600e-03	0.1144343	0.8888889	0.2027650	0.0001088	0.0001071	0.1111111
1.3927400e-03	0.1145833	0.8888889	0.2029988	0.0001087	0.0001069	0.1111111
1.3993300e-03	0.1147327	0.8888889	0.2032333	0.0001085	0.0001068	0.1111111
1.4119300e-03	0.1148825	0.8888889	0.2034682	0.0001084	0.0001066	0.1111111
1.4146300e-03	0.1150327	0.8888889	0.2037037	0.0001082	0.0001065	0.1111111
1.4167400e-03	0.1151832	0.8888889	0.2039397	0.0001080	0.0001063	0.1111111
1.4168500e-03	0.1153342	0.8888889	0.2041763	0.0001079	0.0001062	0.1111111
1.4347400e-03	0.1154856	0.8888889	0.2044135	0.0001077	0.0001060	0.1111111
1.4357200e-03	0.1156373	0.8888889	0.2046512	0.0001076	0.0001058	0.1111111
1.4379900e-03	0.1157895	0.8888889	0.2048894	0.0001074	0.0001057	0.1111111
1.4406800e-03	0.1159420	0.8888889	0.2051282	0.0001073	0.0001055	0.1111111
1.4507400e-03	0.1160950	0.8888889	0.2053676	0.0001071	0.0001054	0.1111111
1.4542600e-03	0.1162483	0.8888889	0.2056075	0.0001069	0.0001052	0.1111111
1.4567200e-03	0.1164021	0.8888889	0.2058480	0.0001068	0.0001051	0.1111111
1.4582100e-03	0.1165563	0.8888889	0.2060890	0.0001066	0.0001049	0.1111111
1.4596600e-03	0.1167109	0.8888889	0.2063306	0.0001065	0.0001047	0.1111111
1.4600900e-03	0.1168659	0.8888889	0.2065728	0.0001063	0.0001046	0.1111111
1.4642900e-03	0.1170213	0.8888889	0.2068155	0.0001061	0.0001044	0.1111111
1.4648400e-03	0.1171771	0.8888889	0.2070588	0.0001060	0.0001043	0.1111111
1.4771900e-03	0.1173333	0.8888889	0.2073027	0.0001058	0.0001041	0.1111111
1.4883200e-03	0.1174900	0.8888889	0.2075472	0.0001057	0.0001039	0.1111111
1.4903500e-03	0.1176471	0.8888889	0.2077922	0.0001055	0.0001038	0.1111111
1.4951300e-03	0.1178046	0.8888889	0.2080378	0.0001054	0.0001036	0.1111111
1.4952100e-03	0.1179625	0.8888889	0.2082840	0.0001052	0.0001035	0.1111111
1.5048600e-03	0.1181208	0.8888889	0.2085308	0.0001050	0.0001033	0.1111111
1.5190800e-03	0.1182796	0.8888889	0.2087782	0.0001049	0.0001032	0.1111111
1.5211100e-03	0.1184388	0.8888889	0.2090261	0.0001047	0.0001030	0.1111111
1.5303900e-03	0.1185984	0.8888889	0.2092747	0.0001046	0.0001028	0.1111111
1.5483300e-03	0.1187584	0.8888889	0.2095238	0.0001044	0.0001027	0.1111111
1.5675400e-03	0.1189189	0.8888889	0.2097735	0.0001043	0.0001025	0.1111111
1.5772900e-03	0.1190798	0.8888889	0.2100239	0.0001041	0.0001024	0.1111111
1.5869100e-03	0.1192412	0.8888889	0.2102748	0.0001039	0.0001022	0.1111111
1.5875100e-03	0.1194030	0.8888889	0.2105263	0.0001038	0.0001021	0.1111111
1.5961100e-03	0.1195652	0.8888889	0.2107784	0.0001036	0.0001019	0.1111111
1.6051500e-03	0.1197279	0.8888889	0.2110312	0.0001035	0.0001017	0.1111111
1.6061100e-03	0.1198910	0.8888889	0.2112845	0.0001033	0.0001016	0.1111111
1.6118500e-03	0.1200546	0.8888889	0.2115385	0.0001032	0.0001014	0.1111111
1.6178000e-03	0.1202186	0.8888889	0.2117930	0.0001030	0.0001013	0.1111111
1.6288800e-03	0.1203830	0.8888889	0.2120482	0.0001028	0.0001011	0.1111111
1.6378900e-03	0.1205479	0.8888889	0.2123040	0.0001027	0.0001010	0.1111111
1.6389700e-03	0.1207133	0.8888889	0.2125604	0.0001025	0.0001008	0.1111111
1.6393600e-03	0.1208791	0.8888889	0.2128174	0.0001024	0.0001006	0.1111111
1.6419500e-03	0.1210454	0.8888889	0.2130751	0.0001022	0.0001005	0.1111111
1.6455200e-03	0.1212121	0.8888889	0.2133333	0.0001021	0.0001003	0.1111111
1.6551000e-03	0.1213793	0.8888889	0.2135922	0.0001019	0.0001002	0.1111111
1.6650200e-03	0.1215470	0.8888889	0.2138518	0.0001017	0.0001000	0.1111111
1.6676700e-03	0.1217151	0.8888889	0.2141119	0.0001016	0.0000999	0.1111111
1.6814100e-03	0.1218837	0.8888889	0.2143727	0.0001014	0.0000997	0.1111111
1.6836900e-03	0.1220527	0.8888889	0.2146341	0.0001013	0.0000995	0.1111111
1.6870300e-03	0.1222222	0.8888889	0.2148962	0.0001011	0.0000994	0.1111111
1.6878400e-03	0.1223922	0.8888889	0.2151589	0.0001010	0.0000992	0.1111111
1.6936200e-03	0.1225627	0.8888889	0.2154223	0.0001008	0.0000991	0.1111111
1.6986400e-03	0.1227336	0.8888889	0.2156863	0.0001006	0.0000989	0.1111111
1.7210300e-03	0.1229050	0.8888889	0.2159509	0.0001005	0.0000988	0.1111111
1.7509400e-03	0.1230769	0.8888889	0.2162162	0.0001003	0.0000986	0.1111111
1.7584300e-03	0.1232493	0.8888889	0.2164822	0.0001002	0.0000984	0.1111111
1.7730700e-03	0.1234222	0.8888889	0.2167488	0.0001000	0.0000983	0.1111111
1.8040600e-03	0.1235955	0.8888889	0.2170160	0.0000999	0.0000981	0.1111111
1.8075200e-03	0.1237693	0.8888889	0.2172840	0.0000997	0.0000980	0.1111111
1.8088800e-03	0.1239437	0.8888889	0.2175525	0.0000995	0.0000978	0.1111111
1.8189400e-03	0.1241185	0.8888889	0.2178218	0.0000994	0.0000977	0.1111111
1.8221500e-03	0.1242938	0.8888889	0.2180917	0.0000992	0.0000975	0.1111111
1.8426200e-03	0.1244696	0.8888889	0.2183623	0.0000991	0.0000973	0.1111111
1.8465600e-03	0.1246459	0.8888889	0.2186335	0.0000989	0.0000972	0.1111111
1.8478100e-03	0.1248227	0.8888889	0.2189055	0.0000988	0.0000970	0.1111111
1.8488700e-03	0.1250000	0.8888889	0.2191781	0.0000986	0.0000969	0.1111111
1.8665200e-03	0.1251778	0.8888889	0.2194514	0.0000984	0.0000967	0.1111111
1.8730000e-03	0.1253561	0.8888889	0.2197253	0.0000983	0.0000966	0.1111111
1.8736400e-03	0.1255350	0.8888889	0.2200000	0.0000981	0.0000964	0.1111111
1.8827800e-03	0.1257143	0.8888889	0.2202753	0.0000980	0.0000962	0.1111111
1.8829300e-03	0.1258941	0.8888889	0.2205514	0.0000978	0.0000961	0.1111111
1.9075900e-03	0.1260745	0.8888889	0.2208281	0.0000977	0.0000959	0.1111111
1.9103400e-03	0.1262554	0.8888889	0.2211055	0.0000975	0.0000958	0.1111111
1.9128600e-03	0.1264368	0.8888889	0.2213836	0.0000973	0.0000956	0.1111111
1.9295900e-03	0.1266187	0.8888889	0.2216625	0.0000972	0.0000955	0.1111111
1.9462500e-03	0.1268012	0.8888889	0.2219420	0.0000970	0.0000953	0.1111111
1.9561900e-03	0.1269841	0.8888889	0.2222222	0.0000969	0.0000951	0.1111111
1.9602000e-03	0.1271676	0.8888889	0.2225032	0.0000967	0.0000950	0.1111111
1.9702200e-03	0.1273517	0.8888889	0.2227848	0.0000966	0.0000948	0.1111111
